M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
512,13824,2560,22,0.230989,156.885

512,2560,6912,0,0.06008,301.588
512,2560,6912,1,0.059584,304.098
512,2560,6912,2,0.0718304,252.252
512,2560,6912,3,0.0849472,213.302
512,2560,6912,4,0.0862144,210.167
512,2560,6912,5,0.0614528,294.851
512,2560,6912,6,0.080976,223.763
512,2560,6912,7,0.0845472,214.311
512,2560,6912,8,0.0595392,304.327
512,2560,6912,9,0.0717856,252.41
512,2560,6912,10,0.0849216,213.366
512,2560,6912,11,0.0774912,233.825
512,2560,6912,12,0.0579232,312.818
512,2560,6912,13,0.072864,248.674
512,2560,6912,14,0.0868192,208.703
512,2560,6912,15,0.0919648,197.025
512,2560,6912,16,0.0868608,208.603
512,2560,6912,17,0.104451,173.472
512,2560,6912,18,0.0892672,202.979
512,2560,6912,19,0.116058,156.124
512,2560,6912,20,0.116781,155.157
512,2560,6912,21,0.127037,142.631
512,2560,6912,22,0.109027,166.192

1024,2560,2560,0,0.0636128,210.992
1024,2560,2560,1,0.0523808,256.235
1024,2560,2560,2,0.0632128,212.327
1024,2560,2560,3,0.0535648,250.571
1024,2560,2560,4,0.0567424,236.539
1024,2560,2560,5,0.0596768,224.908
1024,2560,2560,6,0.0439744,305.218
1024,2560,2560,7,0.054352,246.942
1024,2560,2560,8,0.0544448,246.521
1024,2560,2560,9,0.0631712,212.467
1024,2560,2560,10,0.0613984,218.601
1024,2560,2560,11,0.062896,213.396
1024,2560,2560,12,0.055088,243.642
1024,2560,2560,13,0.0571456,234.87
1024,2560,2560,14,0.0627424,213.919
1024,2560,2560,15,0.068304,196.501
1024,2560,2560,16,0.0796416,168.527
1024,2560,2560,17,0.0914112,146.829
1024,2560,2560,18,0.0791872,169.494
1024,2560,2560,19,0.109997,122.02
1024,2560,2560,20,0.0990624,135.488
1024,2560,2560,21,0.116026,115.679
1024,2560,2560,22,0.0981504,136.747

1024,3840,2560,0,0.0884992,227.49
1024,3840,2560,1,0.0915392,219.935
1024,3840,2560,2,0.0915328,219.95
1024,3840,2560,3,0.0962944,209.074
1024,3840,2560,4,0.0986464,204.089
1024,3840,2560,5,0.0821728,245.004
1024,3840,2560,6,0.0755008,266.655
1024,3840,2560,7,0.0827392,243.327
1024,3840,2560,8,0.0714944,281.598
1024,3840,2560,9,0.0855424,235.353
1024,3840,2560,10,0.0887936,226.736
1024,3840,2560,11,0.0857504,234.782
1024,3840,2560,12,0.0746144,269.823
1024,3840,2560,13,0.0807552,249.305
1024,3840,2560,14,0.0868928,231.695
1024,3840,2560,15,0.0959328,209.862
1024,3840,2560,16,0.107917,186.557
1024,3840,2560,17,0.121472,165.739
1024,3840,2560,18,0.107024,188.114
1024,3840,2560,19,0.152723,131.824
1024,3840,2560,20,0.132899,151.488
1024,3840,2560,21,0.162192,124.129
1024,3840,2560,22,0.135216,148.893

1024,13824,2560,0,0.22656,319.905
1024,13824,2560,1,0.214189,338.382
1024,13824,2560,2,0.255254,283.943
1024,13824,2560,3,0.215725,335.972
1024,13824,2560,4,0.21951,330.178
1024,13824,2560,5,0.216051,335.465
1024,13824,2560,6,0.14983,483.731
1024,13824,2560,7,0.193488,374.584
1024,13824,2560,8,0.196419,368.994
1024,13824,2560,9,0.215184,336.817
1024,13824,2560,10,0.259024,279.81
1024,13824,2560,11,0.255523,283.644
1024,13824,2560,12,0.181933,398.376
1024,13824,2560,13,0.232906,311.189
1024,13824,2560,14,0.256838,282.191
1024,13824,2560,15,0.28607,253.356
1024,13824,2560,16,0.34847,207.988
1024,13824,2560,17,0.391594,185.084
1024,13824,2560,18,0.364381,198.906
1024,13824,2560,19,0.518182,139.869
1024,13824,2560,20,0.425571,170.307
1024,13824,2560,21,0.537405,134.866
1024,13824,2560,22,0.433104,167.345

1024,2560,6912,0,0.115875,312.74
1024,2560,6912,1,0.0978144,370.485
1024,2560,6912,2,0.121638,297.922
1024,2560,6912,3,0.0956032,379.054
1024,2560,6912,4,0.0946496,382.873
1024,2560,6912,5,0.125997,287.617
1024,2560,6912,6,0.08032,451.18
1024,2560,6912,7,0.110333,328.45
1024,2560,6912,8,0.106586,339.997
1024,2560,6912,9,0.130941,276.757
1024,2560,6912,10,0.119386,303.544
1024,2560,6912,11,0.134858,268.719
1024,2560,6912,12,0.101597,356.692
1024,2560,6912,13,0.107392,337.444
1024,2560,6912,14,0.12135,298.629
1024,2560,6912,15,0.14039,258.129
1024,2560,6912,16,0.156368,231.753
1024,2560,6912,17,0.191357,189.378
1024,2560,6912,18,0.162746,222.671
1024,2560,6912,19,0.21161,171.253
1024,2560,6912,20,0.217379,166.708
1024,2560,6912,21,0.233149,155.432
1024,2560,6912,22,0.197197,183.77

2048,2560,2560,0,0.098016,273.869
2048,2560,2560,1,0.100621,266.779
2048,2560,2560,2,0.111024,241.781
2048,2560,2560,3,0.103597,259.116
2048,2560,2560,4,0.102669,261.458
2048,2560,2560,5,0.0881248,304.608
2048,2560,2560,6,0.0777696,345.168
2048,2560,2560,7,0.0958272,280.124
