M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
32768,2560,6912,1,1.80223,643.449
32768,2560,6912,2,2.01184,576.409
32768,2560,6912,3,2.20132,526.792
32768,2560,6912,4,1.80157,643.682

65536,2560,2560,0,2.19681,391.019
65536,2560,2560,1,1.77475,484.009
65536,2560,2560,2,1.78731,480.608
65536,2560,2560,3,2.09006,410.99
65536,2560,2560,4,1.7583,488.536

65536,3840,2560,0,3.28215,392.575
65536,3840,2560,1,2.67746,481.237
65536,3840,2560,2,2.69049,478.905
65536,3840,2560,3,3.15298,408.658
65536,3840,2560,4,2.66093,484.225

65536,13824,2560,0,11.7109,396.09
65536,13824,2560,1,9.46975,489.83
65536,13824,2560,2,9.52157,487.164
65536,13824,2560,3,11.2657,411.744
65536,13824,2560,4,9.42163,492.332

65536,2560,6912,0,5.16729,448.839
65536,2560,6912,1,3.51988,658.909
65536,2560,6912,2,3.91613,592.238
65536,2560,6912,3,4.37555,530.056
65536,2560,6912,4,3.52559,657.842

SummaryM,SummaryN,SummaryK,SummaryIDs,BestTOPS,SecondTOPS
256,2560,2560,BestID=0;SecondID=3,128.329,102.48
256,3840,2560,BestID=3;SecondID=2,148.706,143.183
256,13824,2560,BestID=1;SecondID=4,275.03,267.494
256,2560,6912,BestID=0;SecondID=3,214.937,160.953
512,2560,2560,BestID=3;SecondID=0,193.536,184.804
512,3840,2560,BestID=1;SecondID=4,205.994,200.39
512,13824,2560,BestID=4;SecondID=1,341.514,337.213
512,2560,6912,BestID=3;SecondID=2,298.945,295.112
1024,2560,2560,BestID=2;SecondID=4,270.932,260.807
1024,3840,2560,BestID=0;SecondID=3,245.827,238.992
1024,13824,2560,BestID=4;SecondID=1,388.415,380.922
1024,2560,6912,BestID=4;SecondID=1,396.118,394.848
2048,2560,2560,BestID=3;SecondID=4,295.353,279.741
2048,3840,2560,BestID=2;SecondID=3,305.908,302.816
2048,13824,2560,BestID=4;SecondID=1,421.154,414.067
2048,2560,6912,BestID=3;SecondID=4,434.877,420.263
4096,2560,2560,BestID=4;SecondID=1,366.908,360.614
4096,3840,2560,BestID=4;SecondID=2,365.836,361.827
4096,13824,2560,BestID=4;SecondID=1,439.657,434.977
4096,2560,6912,BestID=4;SecondID=1,557.767,552.044
8192,2560,2560,BestID=1;SecondID=4,394.127,388.636
8192,3840,2560,BestID=4;SecondID=1,417.064,413.878
8192,13824,2560,BestID=4;SecondID=1,473.625,469.31
8192,2560,6912,BestID=4;SecondID=1,585.24,584.746
16384,2560,2560,BestID=4;SecondID=1,427.897,425.351
16384,3840,2560,BestID=4;SecondID=1,445.039,442.523
16384,13824,2560,BestID=4;SecondID=1,482.18,478.637
16384,2560,6912,BestID=4;SecondID=1,612.947,612.543
32768,2560,2560,BestID=4;SecondID=1,467.531,462.545
32768,3840,2560,BestID=4;SecondID=1,478.645,476.371
32768,13824,2560,BestID=4;SecondID=1,502.748,497.945
32768,2560,6912,BestID=4;SecondID=1,643.682,643.449
65536,2560,2560,BestID=4;SecondID=1,488.536,484.009
65536,3840,2560,BestID=4;SecondID=1,484.225,481.237
65536,13824,2560,BestID=4;SecondID=1,492.332,489.83
65536,2560,6912,BestID=1;SecondID=4,658.909,657.842
