M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
896,2560,6912,4,0.0703469,450.751

960,2560,2560,0,0.042897,293.329
960,2560,2560,1,0.0412506,305.036
960,2560,2560,2,0.0396934,317.002
960,2560,2560,3,0.0459674,273.736
960,2560,2560,4,0.0409373,307.37

960,3840,2560,0,0.0597187,316.054
960,3840,2560,1,0.0664669,283.966
960,3840,2560,2,0.0635056,297.208
960,3840,2560,3,0.0617575,305.621
960,3840,2560,4,0.0655907,287.76

960,13824,2560,0,0.161987,419.464
960,13824,2560,1,0.140145,484.838
960,13824,2560,2,0.143398,473.84
960,13824,2560,3,0.154363,440.183
960,13824,2560,4,0.138541,490.453

960,2560,6912,0,0.0819216,414.712
960,2560,6912,1,0.071065,478.068
960,2560,6912,2,0.0714682,475.371
960,2560,6912,3,0.0835206,406.772
960,2560,6912,4,0.071359,476.098

1024,2560,2560,0,0.0424326,316.308
1024,2560,2560,1,0.0405498,330.995
1024,2560,2560,2,0.0378122,354.959
1024,2560,2560,3,0.0454064,295.592
1024,2560,2560,4,0.0394458,340.259

1024,3840,2560,0,0.0607075,331.634
1024,3840,2560,1,0.0685805,293.563
1024,3840,2560,2,0.0635565,316.768
1024,3840,2560,3,0.0627671,320.752
1024,3840,2560,4,0.0674304,298.57

1024,13824,2560,0,0.17028,425.638
1024,13824,2560,1,0.144985,499.896
1024,13824,2560,2,0.152421,475.508
1024,13824,2560,3,0.1587,456.695
1024,13824,2560,4,0.14437,502.027

1024,2560,6912,0,0.0851184,425.746
1024,2560,6912,1,0.0708918,511.184
1024,2560,6912,2,0.0718809,504.15
1024,2560,6912,3,0.0850726,425.975
1024,2560,6912,4,0.0711616,509.246

2048,2560,2560,0,0.0753875,356.074
2048,2560,2560,1,0.0740912,362.304
2048,2560,2560,2,0.0732291,366.569
2048,2560,2560,3,0.0683555,392.705
2048,2560,2560,4,0.0723206,371.174

2048,3840,2560,0,0.103573,388.761
2048,3840,2560,1,0.102943,391.141
2048,3840,2560,2,0.101345,397.309
2048,3840,2560,3,0.101772,395.644
2048,3840,2560,4,0.101382,397.165

2048,13824,2560,0,0.314104,461.488
2048,13824,2560,1,0.270586,535.709
2048,13824,2560,2,0.276355,524.525
2048,13824,2560,3,0.291685,496.958
2048,13824,2560,4,0.267691,541.503

2048,2560,6912,0,0.154084,470.378
2048,2560,6912,1,0.132806,545.739
2048,2560,6912,2,0.138956,521.587
2048,2560,6912,3,0.126965,570.846
2048,2560,6912,4,0.133609,542.462

4096,2560,2560,0,0.133883,401.001
4096,2560,2560,1,0.112256,478.254
4096,2560,2560,2,0.115812,463.57
4096,2560,2560,3,0.122899,436.84
4096,2560,2560,4,0.11096,483.843

4096,3840,2560,0,0.187627,429.205
4096,3840,2560,1,0.1707,471.767
4096,3840,2560,2,0.169785,474.309
4096,3840,2560,3,0.17495,460.306
4096,3840,2560,4,0.168695,477.374

4096,13824,2560,0,0.596922,485.675
4096,13824,2560,1,0.507365,571.404
4096,13824,2560,2,0.505262,573.782
4096,13824,2560,3,0.552406,524.814
4096,13824,2560,4,0.505275,573.767

4096,2560,6912,0,0.289306,501.044
4096,2560,6912,1,0.200466,723.091
4096,2560,6912,2,0.232394,623.748
4096,2560,6912,3,0.238974,606.573
4096,2560,6912,4,0.199741,725.714

8192,2560,2560,0,0.244971,438.313
8192,2560,2560,1,0.209566,512.365
8192,2560,2560,2,0.212202,506.001
8192,2560,2560,3,0.224883,477.468
8192,2560,2560,4,0.206414,520.189

8192,3840,2560,0,0.349145,461.302
8192,3840,2560,1,0.301176,534.774
8192,3840,2560,2,0.304695,528.599
8192,3840,2560,3,0.321369,501.173
8192,3840,2560,4,0.2979,540.655

8192,13824,2560,0,1.16018,499.766
8192,13824,2560,1,0.959009,604.604
8192,13824,2560,2,0.960825,603.461
8192,13824,2560,3,1.07518,539.276
8192,13824,2560,4,0.9542,607.651

8192,2560,6912,0,0.548798,528.264
8192,2560,6912,1,0.38749,748.174
8192,2560,6912,2,0.442256,655.526
8192,2560,6912,3,0.45693,634.475
8192,2560,6912,4,0.38643,750.228

SummaryM,SummaryN,SummaryK,BestID,BestTOPS,ID2TOPS,ID2TimeMs
256,2560,2560,0,156.761,125.276,0.0267843
256,3840,2560,2,195.576,195.576,0.025735
256,13824,2560,4,352.713,341.731,0.0530224
256,2560,6912,0,286.033,212.191,0.042696
512,2560,2560,2,220.47,220.47,0.030439
512,3840,2560,4,256.912,248.568,0.0404973
512,13824,2560,4,444.607,419.339,0.0864189
512,2560,6912,3,375.166,373.565,0.048504
576,2560,2560,2,245.338,245.338,0.0307728
576,3840,2560,2,290.156,290.156,0.0390294
576,13824,2560,1,392.972,385.191,0.10584
576,2560,6912,2,423.476,423.476,0.0481357
640,2560,2560,3,288.146,283.546,0.0295846
640,3840,2560,2,325.475,325.475,0.0386602
640,13824,2560,2,413.101,413.101,0.109655
640,2560,6912,3,460.77,450.431,0.0502835
704,2560,2560,1,235.928,228.381,0.0404038
704,3840,2560,2,339.413,339.413,0.0407798
704,13824,2560,1,436.886,427.591,0.116533
704,2560,6912,4,366.264,351.361,0.0709075
768,2560,2560,4,252.681,249.423,0.0403584
768,3840,2560,2,362.164,362.164,0.0416925
768,13824,2560,4,470.405,454.241,0.119668
768,2560,6912,4,404.775,385.06,0.070584
832,2560,2560,4,286.749,280.659,0.0388557
832,3840,2560,4,378.039,360.06,0.0454307
832,13824,2560,4,443.271,436.353,0.134955
832,2560,6912,4,429.045,424.08,0.0694304
896,2560,2560,2,281.7,281.7,0.0416899
896,3840,2560,4,397.707,375.495,0.0469142
896,13824,2560,4,460.271,456.622,0.138885
896,2560,6912,2,452.79,452.79,0.0700301
960,2560,2560,2,317.002,317.002,0.0396934
960,3840,2560,0,316.054,297.208,0.0635056
960,13824,2560,4,490.453,473.84,0.143398
960,2560,6912,1,478.068,475.371,0.0714682
1024,2560,2560,2,354.959,354.959,0.0378122
1024,3840,2560,0,331.634,316.768,0.0635565
1024,13824,2560,4,502.027,475.508,0.152421
1024,2560,6912,1,511.184,504.15,0.0718809
2048,2560,2560,3,392.705,366.569,0.0732291
2048,3840,2560,2,397.309,397.309,0.101345
2048,13824,2560,4,541.503,524.525,0.276355
2048,2560,6912,3,570.846,521.587,0.138956
4096,2560,2560,4,483.843,463.57,0.115812
4096,3840,2560,4,477.374,474.309,0.169785
4096,13824,2560,2,573.782,573.782,0.505262
4096,2560,6912,4,725.714,623.748,0.232394
8192,2560,2560,4,520.189,506.001,0.212202
8192,3840,2560,4,540.655,528.599,0.304695
8192,13824,2560,4,607.651,603.461,0.960825
8192,2560,6912,4,750.228,655.526,0.442256
