M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
512,13824,2560,21,0.21511,168.466
512,13824,2560,22,0.175763,206.18

512,2560,6912,0,0.0475872,380.762
512,2560,6912,1,0.0473568,382.614
512,2560,6912,2,0.0548608,330.279
512,2560,6912,3,0.065968,274.669
512,2560,6912,4,0.06704,270.277
512,2560,6912,5,0.0525056,345.094
512,2560,6912,6,0.0625408,289.721
512,2560,6912,7,0.069776,259.679
512,2560,6912,8,0.0449856,402.782
512,2560,6912,9,0.0564768,320.829
512,2560,6912,10,0.0650496,278.547
512,2560,6912,11,0.0619008,292.717
512,2560,6912,12,0.0465952,388.868
512,2560,6912,13,0.0593408,305.345
512,2560,6912,14,0.0672608,269.39
512,2560,6912,15,0.0721728,251.056
512,2560,6912,16,0.0685856,264.187
512,2560,6912,17,0.0815392,222.217
512,2560,6912,18,0.07128,254.2
512,2560,6912,19,0.0898816,201.592
512,2560,6912,20,0.091312,198.434
512,2560,6912,21,0.0987936,183.407
512,2560,6912,22,0.0859104,210.91

1024,2560,2560,0,0.0489888,273.976
1024,2560,2560,1,0.0422944,317.342
1024,2560,2560,2,0.0505184,265.681
1024,2560,2560,3,0.0439136,305.64
1024,2560,2560,4,0.044144,304.045
1024,2560,2560,5,0.0458368,292.817
1024,2560,2560,6,0.0333376,402.602
1024,2560,2560,7,0.0409472,327.782
1024,2560,2560,8,0.0434016,309.246
1024,2560,2560,9,0.0495456,270.897
1024,2560,2560,10,0.047088,285.036
1024,2560,2560,11,0.0499136,268.9
1024,2560,2560,12,0.0424736,316.003
1024,2560,2560,13,0.0431392,311.127
1024,2560,2560,14,0.0477312,281.195
1024,2560,2560,15,0.0518016,259.1
1024,2560,2560,16,0.0614976,218.249
1024,2560,2560,17,0.0677536,198.097
1024,2560,2560,18,0.0609824,220.093
1024,2560,2560,19,0.0840576,159.674
1024,2560,2560,20,0.076016,176.565
1024,2560,2560,21,0.0893536,150.21
1024,2560,2560,22,0.0731232,183.55

1024,3840,2560,0,0.0667808,301.474
1024,3840,2560,1,0.0693152,290.451
1024,3840,2560,2,0.072128,279.124
1024,3840,2560,3,0.0734176,274.221
1024,3840,2560,4,0.0745248,270.147
1024,3840,2560,5,0.0625952,321.633
1024,3840,2560,6,0.0557632,361.038
1024,3840,2560,7,0.0656128,306.84
1024,3840,2560,8,0.056752,354.748
1024,3840,2560,9,0.0655584,307.095
1024,3840,2560,10,0.067296,299.166
1024,3840,2560,11,0.0649824,309.817
1024,3840,2560,12,0.0548864,366.806
1024,3840,2560,13,0.061424,327.765
1024,3840,2560,14,0.0657632,306.139
1024,3840,2560,15,0.074496,270.252
1024,3840,2560,16,0.0824128,244.29
1024,3840,2560,17,0.0932256,215.956
1024,3840,2560,18,0.0820064,245.501
1024,3840,2560,19,0.117398,171.49
1024,3840,2560,20,0.102678,196.075
1024,3840,2560,21,0.124122,162.201
1024,3840,2560,22,0.102416,196.577

1024,13824,2560,0,0.175018,414.116
1024,13824,2560,1,0.163955,442.057
1024,13824,2560,2,0.195856,370.055
1024,13824,2560,3,0.169104,428.598
1024,13824,2560,4,0.171251,423.224
1024,13824,2560,5,0.165674,437.472
1024,13824,2560,6,0.116605,621.566
1024,13824,2560,7,0.150486,481.622
1024,13824,2560,8,0.154355,469.551
1024,13824,2560,9,0.165062,439.092
1024,13824,2560,10,0.200262,361.913
1024,13824,2560,11,0.197114,367.694
1024,13824,2560,12,0.139754,518.61
1024,13824,2560,13,0.178675,405.639
1024,13824,2560,14,0.195878,370.013
1024,13824,2560,15,0.218195,332.169
1024,13824,2560,16,0.272288,266.18
1024,13824,2560,17,0.300528,241.167
1024,13824,2560,18,0.281357,257.6
1024,13824,2560,19,0.397984,182.112
1024,13824,2560,20,0.3248,223.145
1024,13824,2560,21,0.410621,176.507
1024,13824,2560,22,0.332835,217.758

1024,2560,6912,0,0.086704,417.96
1024,2560,6912,1,0.0743616,487.332
1024,2560,6912,2,0.0928736,390.195
1024,2560,6912,3,0.0727904,497.851
1024,2560,6912,4,0.0735008,493.039
1024,2560,6912,5,0.0977216,370.837
1024,2560,6912,6,0.0628608,576.493
1024,2560,6912,7,0.0866304,418.315
1024,2560,6912,8,0.0819264,442.333
1024,2560,6912,9,0.100349,361.128
1024,2560,6912,10,0.0927968,390.518
1024,2560,6912,11,0.104128,348.022
1024,2560,6912,12,0.0778912,465.249
1024,2560,6912,13,0.0829504,436.873
1024,2560,6912,14,0.094256,384.472
1024,2560,6912,15,0.108202,334.919
1024,2560,6912,16,0.120864,299.831
1024,2560,6912,17,0.146493,247.376
1024,2560,6912,18,0.12472,290.561
1024,2560,6912,19,0.160253,226.135
1024,2560,6912,20,0.165482,218.99
1024,2560,6912,21,0.176979,204.763
1024,2560,6912,22,0.151222,239.639

2048,2560,2560,0,0.0758976,353.681
2048,2560,2560,1,0.0787008,341.084
2048,2560,2560,2,0.086,312.134
2048,2560,2560,3,0.079744,336.622
2048,2560,2560,4,0.0788672,340.364
2048,2560,2560,5,0.067936,395.13
2048,2560,2560,6,0.0592576,452.997
2048,2560,2560,7,0.0743616,360.987
2048,2560,2560,8,0.0612352,438.368
2048,2560,2560,9,0.0704288,381.144
2048,2560,2560,10,0.0823328,326.037
2048,2560,2560,11,0.0820896,327.003
2048,2560,2560,12,0.058384,459.776
2048,2560,2560,13,0.0741792,361.874
2048,2560,2560,14,0.080816,332.156
2048,2560,2560,15,0.091904,292.082
2048,2560,2560,16,0.106128,252.936
2048,2560,2560,17,0.119046,225.488
2048,2560,2560,18,0.104445,257.012
2048,2560,2560,19,0.153408,174.981
2048,2560,2560,20,0.131443,204.222
2048,2560,2560,21,0.161024,166.705
2048,2560,2560,22,0.133683,200.8

2048,3840,2560,0,0.110822,363.332
2048,3840,2560,1,0.109622,367.309
2048,3840,2560,2,0.120659,333.711
2048,3840,2560,3,0.114061,353.016
2048,3840,2560,4,0.115488,348.654
