M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
512,13824,2560,22,0.22823,158.782

512,2560,6912,0,0.0611616,296.254
512,2560,6912,1,0.0631328,287.004
512,2560,6912,2,0.0757408,239.229
512,2560,6912,3,0.0869856,208.303
512,2560,6912,4,0.0869696,208.342
512,2560,6912,5,0.067728,267.532
512,2560,6912,6,0.0771296,234.921
512,2560,6912,7,0.0913504,198.35
512,2560,6912,8,0.0584704,309.89
512,2560,6912,9,0.0695648,260.468
512,2560,6912,10,0.0822656,220.255
512,2560,6912,11,0.0772704,234.493
512,2560,6912,12,0.0578112,313.424
512,2560,6912,13,0.0757728,239.128
512,2560,6912,14,0.0846912,213.947
512,2560,6912,15,0.0937408,193.292
512,2560,6912,16,0.0900064,201.312
512,2560,6912,17,0.108925,166.348
512,2560,6912,18,0.0925408,195.799
512,2560,6912,19,0.115856,156.396
512,2560,6912,20,0.115094,157.431
512,2560,6912,21,0.126848,142.843
512,2560,6912,22,0.106173,170.659

1024,2560,2560,0,0.0667552,201.06
1024,2560,2560,1,0.0541408,247.905
1024,2560,2560,2,0.0691936,193.974
1024,2560,2560,3,0.055744,240.775
1024,2560,2560,4,0.0564544,237.745
1024,2560,2560,5,0.0592864,226.389
1024,2560,2560,6,0.045472,295.166
1024,2560,2560,7,0.0561888,238.869
1024,2560,2560,8,0.053632,250.257
1024,2560,2560,9,0.0626304,214.301
1024,2560,2560,10,0.0618464,217.018
1024,2560,2560,11,0.06296,213.179
1024,2560,2560,12,0.0532352,252.122
1024,2560,2560,13,0.0540768,248.198
1024,2560,2560,14,0.0601472,223.149
1024,2560,2560,15,0.0661792,202.81
1024,2560,2560,16,0.0770688,174.153
1024,2560,2560,17,0.0883648,151.89
1024,2560,2560,18,0.0793056,169.241
1024,2560,2560,19,0.1088,123.362
1024,2560,2560,20,0.0974656,137.708
1024,2560,2560,21,0.11297,118.809
1024,2560,2560,22,0.0950176,141.256

1024,3840,2560,0,0.0878976,229.047
1024,3840,2560,1,0.0925728,217.479
1024,3840,2560,2,0.0997696,201.792
1024,3840,2560,3,0.0963648,208.921
1024,3840,2560,4,0.097168,207.194
1024,3840,2560,5,0.0814656,247.131
1024,3840,2560,6,0.0746208,269.8
1024,3840,2560,7,0.0868704,231.755
1024,3840,2560,8,0.0727456,276.754
1024,3840,2560,9,0.0859232,234.31
1024,3840,2560,10,0.0910592,221.094
1024,3840,2560,11,0.0853312,235.935
1024,3840,2560,12,0.0721088,279.198
1024,3840,2560,13,0.080528,250.008
1024,3840,2560,14,0.090112,223.418
1024,3840,2560,15,0.097616,206.243
1024,3840,2560,16,0.110518,182.166
1024,3840,2560,17,0.124163,162.147
1024,3840,2560,18,0.109091,184.549
1024,3840,2560,19,0.156109,128.966
1024,3840,2560,20,0.13559,148.481
1024,3840,2560,21,0.164899,122.091
1024,3840,2560,22,0.137856,146.041

1024,13824,2560,0,0.225408,321.54
1024,13824,2560,1,0.215376,336.516
1024,13824,2560,2,0.269712,268.722
1024,13824,2560,3,0.208566,347.504
1024,13824,2560,4,0.212394,341.242
1024,13824,2560,5,0.217325,333.499
1024,13824,2560,6,0.148349,488.562
1024,13824,2560,7,0.19616,369.482
1024,13824,2560,8,0.188906,383.671
1024,13824,2560,9,0.216643,334.548
1024,13824,2560,10,0.257014,281.998
1024,13824,2560,11,0.254093,285.241
1024,13824,2560,12,0.180045,402.553
1024,13824,2560,13,0.224349,323.058
1024,13824,2560,14,0.25256,286.972
1024,13824,2560,15,0.285888,253.517
1024,13824,2560,16,0.337872,214.512
1024,13824,2560,17,0.38264,189.415
1024,13824,2560,18,0.331059,218.926
1024,13824,2560,19,0.506243,143.167
1024,13824,2560,20,0.423613,171.094
1024,13824,2560,21,0.529283,136.935
1024,13824,2560,22,0.431107,168.12

1024,2560,6912,0,0.11185,323.996
1024,2560,6912,1,0.0972256,372.729
1024,2560,6912,2,0.122707,295.327
1024,2560,6912,3,0.0940672,385.244
1024,2560,6912,4,0.0947232,382.576
1024,2560,6912,5,0.129331,280.201
1024,2560,6912,6,0.082464,439.45
1024,2560,6912,7,0.115949,312.541
1024,2560,6912,8,0.110781,327.122
1024,2560,6912,9,0.130736,277.191
1024,2560,6912,10,0.123645,293.088
1024,2560,6912,11,0.13688,264.749
1024,2560,6912,12,0.102198,354.593
1024,2560,6912,13,0.108746,333.244
1024,2560,6912,14,0.124429,291.241
1024,2560,6912,15,0.140419,258.076
1024,2560,6912,16,0.157885,229.527
1024,2560,6912,17,0.19104,189.692
1024,2560,6912,18,0.165309,219.219
1024,2560,6912,19,0.211514,171.331
1024,2560,6912,20,0.216499,167.385
1024,2560,6912,21,0.231459,156.567
1024,2560,6912,22,0.202845,178.653

2048,2560,2560,0,0.0959872,279.658
2048,2560,2560,1,0.101661,264.05
