M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
512,13824,2560,22,0.176528,205.286

512,2560,6912,0,0.0482304,375.684
512,2560,6912,1,0.0528192,343.046
512,2560,6912,2,0.05864,308.994
512,2560,6912,3,0.0664992,272.475
512,2560,6912,4,0.0685504,264.322
512,2560,6912,5,0.04904,369.482
512,2560,6912,6,0.058496,309.754
512,2560,6912,7,0.0755616,239.796
512,2560,6912,8,0.0479232,378.092
512,2560,6912,9,0.0549248,329.895
512,2560,6912,10,0.0639072,283.527
512,2560,6912,11,0.0594368,304.851
512,2560,6912,12,0.0454464,398.698
512,2560,6912,13,0.0588704,307.784
512,2560,6912,14,0.065056,278.52
512,2560,6912,15,0.0720256,251.569
512,2560,6912,16,0.0708896,255.6
512,2560,6912,17,0.0818176,221.461
512,2560,6912,18,0.0726048,249.562
512,2560,6912,19,0.0878816,206.18
512,2560,6912,20,0.088656,204.379
512,2560,6912,21,0.096928,186.937
512,2560,6912,22,0.0825888,219.393

1024,2560,2560,0,0.0490656,273.548
1024,2560,2560,1,0.0418496,320.714
1024,2560,2560,2,0.0530208,253.142
1024,2560,2560,3,0.0437696,306.646
1024,2560,2560,4,0.0440384,304.774
1024,2560,2560,5,0.0443456,302.663
1024,2560,2560,6,0.0333536,402.409
1024,2560,2560,7,0.0398688,336.649
1024,2560,2560,8,0.0409344,327.885
1024,2560,2560,9,0.0467904,286.849
1024,2560,2560,10,0.047936,279.994
1024,2560,2560,11,0.0465312,288.447
1024,2560,2560,12,0.03832,350.255
1024,2560,2560,13,0.0417632,321.378
1024,2560,2560,14,0.0444128,302.205
1024,2560,2560,15,0.0482112,278.395
1024,2560,2560,16,0.0571488,234.857
1024,2560,2560,17,0.0660064,203.34
1024,2560,2560,18,0.0585792,229.122
1024,2560,2560,19,0.0829472,161.811
1024,2560,2560,20,0.073104,183.598
1024,2560,2560,21,0.0871232,154.055
1024,2560,2560,22,0.0714176,187.934

1024,3840,2560,0,0.0684832,293.98
1024,3840,2560,1,0.0713856,282.027
1024,3840,2560,2,0.0764896,263.208
1024,3840,2560,3,0.0736384,273.399
1024,3840,2560,4,0.0739008,272.428
1024,3840,2560,5,0.0617792,325.881
1024,3840,2560,6,0.0568256,354.289
1024,3840,2560,7,0.0655328,307.215
1024,3840,2560,8,0.0553984,363.416
1024,3840,2560,9,0.0646112,311.597
1024,3840,2560,10,0.0671328,299.893
1024,3840,2560,11,0.0649216,310.107
1024,3840,2560,12,0.0546336,368.503
1024,3840,2560,13,0.0618912,325.291
1024,3840,2560,14,0.0662176,304.038
1024,3840,2560,15,0.073936,272.298
1024,3840,2560,16,0.0818656,245.923
1024,3840,2560,17,0.0938944,214.418
1024,3840,2560,18,0.0813984,247.335
1024,3840,2560,19,0.117072,171.968
1024,3840,2560,20,0.103242,195.005
1024,3840,2560,21,0.123674,162.789
1024,3840,2560,22,0.102218,196.959

1024,13824,2560,0,0.173082,418.748
1024,13824,2560,1,0.167318,433.172
1024,13824,2560,2,0.205549,352.605
1024,13824,2560,3,0.164262,441.23
1024,13824,2560,4,0.16584,437.033
1024,13824,2560,5,0.166016,436.57
1024,13824,2560,6,0.113869,636.501
1024,13824,2560,7,0.151462,478.519
1024,13824,2560,8,0.14367,504.471
1024,13824,2560,9,0.167398,432.965
1024,13824,2560,10,0.195965,369.85
1024,13824,2560,11,0.195136,371.421
1024,13824,2560,12,0.137882,525.651
1024,13824,2560,13,0.170902,424.088
1024,13824,2560,14,0.19305,375.435
1024,13824,2560,15,0.217837,332.715
1024,13824,2560,16,0.257088,281.917
1024,13824,2560,17,0.291779,248.399
1024,13824,2560,18,0.254829,284.417
1024,13824,2560,19,0.385056,188.226
1024,13824,2560,20,0.325005,223.005
1024,13824,2560,21,0.401226,180.64
1024,13824,2560,22,0.328707,220.493

1024,2560,6912,0,0.088992,407.214
1024,2560,6912,1,0.0758752,477.61
1024,2560,6912,2,0.095504,379.448
1024,2560,6912,3,0.074976,483.339
1024,2560,6912,4,0.07392,490.243
1024,2560,6912,5,0.0987424,367.003
1024,2560,6912,6,0.064128,565.101
1024,2560,6912,7,0.0913248,396.812
1024,2560,6912,8,0.0856032,423.334
1024,2560,6912,9,0.101696,356.344
1024,2560,6912,10,0.0956608,378.826
