M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
4096,2560,6912,1,0.201408,719.709
4096,2560,6912,2,0.230669,628.412
4096,2560,6912,3,0.237702,609.818
4096,2560,6912,4,0.200774,721.98

8192,2560,2560,0,0.245318,437.693
8192,2560,2560,1,0.208931,513.921
8192,2560,2560,2,0.211299,508.162
8192,2560,2560,3,0.225549,476.057
8192,2560,2560,4,0.206288,520.506

8192,3840,2560,0,0.347174,463.92
8192,3840,2560,1,0.303568,530.561
8192,3840,2560,2,0.302922,531.693
8192,3840,2560,3,0.320576,502.412
8192,3840,2560,4,0.297597,541.206

8192,13824,2560,0,1.15674,501.254
8192,13824,2560,1,0.957059,605.836
8192,13824,2560,2,0.951549,609.344
8192,13824,2560,3,1.0709,541.435
8192,13824,2560,4,0.949555,610.623

8192,2560,6912,0,0.546806,530.188
8192,2560,6912,1,0.388131,746.939
8192,2560,6912,2,0.441312,656.928
8192,2560,6912,3,0.455965,635.817
8192,2560,6912,4,0.386605,749.888

SummaryM,SummaryN,SummaryK,BestID,BestTOPS,ID2TOPS,ID2TimeMs
256,2560,2560,0,138.609,125.864,0.0266592
256,3840,2560,3,193.536,186.16,0.0270368
256,13824,2560,4,352.726,351.762,0.0515104
256,2560,6912,0,247.414,193.464,0.0468288
320,2560,2560,0,192.442,163.33,0.02568
320,3840,2560,2,208.492,208.492,0.030176
320,13824,2560,3,343.637,325.181,0.0696512
320,2560,6912,0,318.422,255.575,0.0443104
384,2560,2560,3,181.247,175.955,0.0286048
384,3840,2560,2,254.921,254.921,0.029616
384,13824,2560,3,394.037,367.476,0.0739616
384,2560,6912,3,294.83,286.245,0.0474752
448,2560,2560,2,206.645,206.645,0.028416
448,3840,2560,0,248.31,234.037,0.0376352
448,13824,2560,4,425.555,402.578,0.0787648
448,2560,6912,3,331.008,329.007,0.0481888
512,2560,2560,2,245.856,245.856,0.027296
512,3840,2560,4,255.626,251.276,0.0400608
512,13824,2560,1,448.234,418.531,0.0865856
512,2560,6912,3,381.121,376.358,0.048144
1024,2560,2560,2,334.554,334.554,0.0401184
1024,3840,2560,0,321.682,303.32,0.0663744
1024,13824,2560,4,501.567,478.923,0.151334
1024,2560,6912,4,503.854,490.711,0.0738496
2048,2560,2560,3,381.595,372.364,0.0720896
2048,3840,2560,2,398.168,398.168,0.101126
2048,13824,2560,4,544.015,529.64,0.273686
2048,2560,6912,3,563.933,520.684,0.139197
4096,2560,2560,1,482.201,459.625,0.116806
4096,3840,2560,4,477.276,476.526,0.168995
4096,13824,2560,4,577.315,574.369,0.504746
4096,2560,6912,4,721.98,628.412,0.230669
8192,2560,2560,4,520.506,508.162,0.211299
8192,3840,2560,4,541.206,531.693,0.302922
8192,13824,2560,4,610.623,609.344,0.951549
8192,2560,6912,4,749.888,656.928,0.441312
