M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
16384,2560,6912,1,0.747872,775.294
16384,2560,6912,2,0.832934,696.118
16384,2560,6912,3,0.878259,660.193
16384,2560,6912,4,0.749859,773.239

32768,2560,2560,0,0.875008,490.849
32768,2560,2560,1,0.710781,604.261
32768,2560,2560,2,0.729862,588.463
32768,2560,2560,3,0.80767,531.772
32768,2560,2560,4,0.707386,607.161

32768,3840,2560,0,1.30004,495.56
32768,3840,2560,1,1.04583,616.013
32768,3840,2560,2,1.07714,598.108
32768,3840,2560,3,1.20171,536.106
32768,3840,2560,4,1.04213,618.198

32768,13824,2560,0,4.61345,502.722
32768,13824,2560,1,3.61305,641.918
32768,13824,2560,2,3.74173,619.843
32768,13824,2560,3,4.27854,542.073
32768,13824,2560,4,3.58991,646.055

32768,2560,6912,0,2.03536,569.747
32768,2560,6912,1,1.43601,807.544
32768,2560,6912,2,1.60093,724.354
32768,2560,6912,3,1.71537,676.029
32768,2560,6912,4,1.46131,793.563

65536,2560,2560,0,1.72648,497.539
65536,2560,2560,1,1.38111,621.96
65536,2560,2560,2,1.41314,607.863
65536,2560,2560,3,1.60678,534.604
65536,2560,2560,4,1.37848,623.147

65536,3840,2560,0,2.57888,499.632
65536,3840,2560,1,2.07686,620.404
65536,3840,2560,2,2.12521,606.289
65536,3840,2560,3,2.41109,534.4
65536,3840,2560,4,2.07999,619.47

65536,13824,2560,0,9.17513,505.558
65536,13824,2560,1,7.31393,634.21
65536,13824,2560,2,7.4913,619.194
65536,13824,2560,3,8.58705,540.182
65536,13824,2560,4,7.28029,637.14

65536,2560,6912,0,4.03389,574.949
65536,2560,6912,1,2.82688,820.44
65536,2560,6912,2,3.13736,739.247
65536,2560,6912,3,3.42345,677.469
65536,2560,6912,4,2.87654,806.275

SummaryM,SummaryN,SummaryK,SummaryIDs,BestTOPS,SecondTOPS
256,2560,2560,BestID=0;SecondID=3,140.748,127.844
256,3840,2560,BestID=3;SecondID=2,185.261,185.108
256,13824,2560,BestID=3;SecondID=4,325.589,322.052
256,2560,6912,BestID=0;SecondID=2,282.381,197.486
512,2560,2560,BestID=2;SecondID=3,241.607,237.127
512,3840,2560,BestID=2;SecondID=0,257.382,249.147
512,13824,2560,BestID=1;SecondID=4,440.424,433.031
512,2560,6912,BestID=3;SecondID=2,389.564,352.99
1024,2560,2560,BestID=2;SecondID=4,341.028,328.398
1024,3840,2560,BestID=0;SecondID=3,327.101,325.493
1024,13824,2560,BestID=4;SecondID=1,507.421,494.849
1024,2560,6912,BestID=4;SecondID=1,507.694,502.914
2048,2560,2560,BestID=3;SecondID=2,382.517,373.292
2048,3840,2560,BestID=2;SecondID=4,398.42,397.426
2048,13824,2560,BestID=4;SecondID=1,553.778,542.679
2048,2560,6912,BestID=3;SecondID=1,565.849,544.649
4096,2560,2560,BestID=4;SecondID=1,478.31,464.524
4096,3840,2560,BestID=4;SecondID=1,479.021,472.536
4096,13824,2560,BestID=4;SecondID=1,577.481,573.417
4096,2560,6912,BestID=1;SecondID=4,720.052,712.576
8192,2560,2560,BestID=4;SecondID=1,514.481,513.442
8192,3840,2560,BestID=4;SecondID=1,547.678,540.666
8192,13824,2560,BestID=4;SecondID=1,617.598,616.006
8192,2560,6912,BestID=1;SecondID=4,747.463,744.79
16384,2560,2560,BestID=4;SecondID=1,556.883,551.252
16384,3840,2560,BestID=1;SecondID=4,583.505,581.086
16384,13824,2560,BestID=4;SecondID=1,624.967,623.121
16384,2560,6912,BestID=1;SecondID=4,775.294,773.239
32768,2560,2560,BestID=4;SecondID=1,607.161,604.261
32768,3840,2560,BestID=4;SecondID=1,618.198,616.013
32768,13824,2560,BestID=4;SecondID=1,646.055,641.918
32768,2560,6912,BestID=1;SecondID=4,807.544,793.563
65536,2560,2560,BestID=4;SecondID=1,623.147,621.96
65536,3840,2560,BestID=1;SecondID=4,620.404,619.47
65536,13824,2560,BestID=4;SecondID=1,637.14,634.21
65536,2560,6912,BestID=1;SecondID=4,820.44,806.275
