M,N,K,AlgorithmID,AverageTimeMs,ThroughputTOPS
32,13824,2560,14,0.0284224,79.688
32,13824,2560,15,0.0254624,88.9517
32,13824,2560,16,0.0193344,117.145
32,13824,2560,17,0.0224448,100.911
32,13824,2560,18,0.0200064,113.21
32,13824,2560,19,0.0256288,88.3742
32,13824,2560,20,0.0336448,67.3187
32,13824,2560,21,0.0354976,63.805
32,13824,2560,22,0.0496,45.6638

32,2560,6912,0,0.0396416,28.5675
32,2560,6912,1,0.0415616,27.2478
32,2560,6912,2,0.0294816,38.4125
32,2560,6912,3,0.059328,19.0882
32,2560,6912,4,0.0588992,19.2271
32,2560,6912,5,0.0330368,34.2788
32,2560,6912,6,0.0594688,19.043
32,2560,6912,7,0.0493216,22.9608
32,2560,6912,8,0.0421536,26.8651
32,2560,6912,9,0.044192,25.626
32,2560,6912,10,0.0340256,33.2827
32,2560,6912,11,0.0270816,41.8167
32,2560,6912,12,0.0428576,26.4238
32,2560,6912,13,0.0312512,36.2374
32,2560,6912,14,0.0320768,35.3047
32,2560,6912,15,0.0256992,44.066
32,2560,6912,16,0.0283328,39.97
32,2560,6912,17,0.0248576,45.558
32,2560,6912,18,0.0233952,48.4057
32,2560,6912,19,0.0234368,48.3198
32,2560,6912,20,0.0258432,43.8205
32,2560,6912,21,0.025344,44.6836
32,2560,6912,22,0.0335008,33.804

48,2560,2560,0,0.0245248,25.6534
48,2560,2560,1,0.0238752,26.3514
48,2560,2560,2,0.0182944,34.3901
48,2560,2560,3,0.0320928,19.6039
48,2560,2560,4,0.03232,19.4661
48,2560,2560,5,0.0178176,35.3103
48,2560,2560,6,0.0293696,21.4217
48,2560,2560,7,0.0247968,25.372
48,2560,2560,8,0.0218304,28.8197
48,2560,2560,9,0.0228352,27.5516
48,2560,2560,10,0.0189056,33.2783
48,2560,2560,11,0.015744,39.961
48,2560,2560,12,0.0219424,28.6726
48,2560,2560,13,0.0166848,37.7077
48,2560,2560,14,0.0168256,37.3922
48,2560,2560,15,0.014848,42.3724
48,2560,2560,16,0.015808,39.7992
48,2560,2560,17,0.0144288,43.6035
48,2560,2560,18,0.01448,43.4493
48,2560,2560,19,0.014576,43.1631
48,2560,2560,20,0.014624,43.0214
48,2560,2560,21,0.0145248,43.3153
48,2560,2560,22,0.0180928,34.7733

48,3840,2560,0,0.024144,39.0871
48,3840,2560,1,0.0238624,39.5483
48,3840,2560,2,0.0179872,52.4661
48,3840,2560,3,0.0321952,29.3124
48,3840,2560,4,0.0317792,29.6961
48,3840,2560,5,0.0171232,55.1134
48,3840,2560,6,0.0286816,32.9033
48,3840,2560,7,0.0243296,38.7889
48,3840,2560,8,0.020864,45.2319
48,3840,2560,9,0.0228192,41.3563
48,3840,2560,10,0.0176928,53.3391
48,3840,2560,11,0.0149888,62.9616
48,3840,2560,12,0.02096,45.0247
48,3840,2560,13,0.0159904,59.0178
48,3840,2560,14,0.0158464,59.5541
48,3840,2560,15,0.014,67.4085
48,3840,2560,16,0.0146624,64.3632
48,3840,2560,17,0.0169088,55.8123
48,3840,2560,18,0.0137472,68.648
48,3840,2560,19,0.0194112,48.6172
48,3840,2560,20,0.0174272,54.152
48,3840,2560,21,0.0198752,47.4822
48,3840,2560,22,0.0269696,34.9919

48,13824,2560,0,0.024896,136.463
48,13824,2560,1,0.02592,131.072
48,13824,2560,2,0.0193664,175.427
48,13824,2560,3,0.0349152,97.3039
48,13824,2560,4,0.0347712,97.7069
48,13824,2560,5,0.0226208,150.189
48,13824,2560,6,0.0298976,113.634
48,13824,2560,7,0.0298112,113.963
48,13824,2560,8,0.0231136,146.986
48,13824,2560,9,0.0387968,87.5687
48,13824,2560,10,0.0314784,107.928
48,13824,2560,11,0.0255968,132.727
48,13824,2560,12,0.0242048,140.36
48,13824,2560,13,0.02336,145.436
48,13824,2560,14,0.0267456,127.026
48,13824,2560,15,0.0243648,139.438
48,13824,2560,16,0.02984,113.853
48,13824,2560,17,0.0306112,110.985
